Ticker,Name,OtherName,Sector,Industry,Sub-Industry
EXPO,Exponent,Exponent,Industrials,Engineering & Construction,
EXR,Extra Space Storage,Extra Space Storage,Real Estate,REIT,Industrial
EXTR,Extreme Networks,Extreme Networks,Technology,Communication Equipment,
EYE,National Vision Holdings,National Vision Holdings,Consumer Cyclical,Specialty Retail,
EYEN,Eyenovia,Eyenovia,Healthcare,Biotechnology,
EYPT,EyePoint Pharmaceuticals,EyePoint Pharmaceuticals,Healthcare,Biotechnology,
EZPW,EZCORP,EZCorp,Financial Services,Credit Services,
F,Ford Motor Company,Ford,Consumer Cyclical,Auto Manufacturers,
FA,First Advantage,First Advantage,Industrials,Specialty Business Services,
FAF,First American Financial,First American,Financial Services,Insurance,Specialty
FANG,Diamondback Energy,Diamondback Energy,Energy,Oil & Gas E&P,
FARM,Farmer Bros. Co.,Farmer Brothers,Consumer Defensive,Packaged Foods,
FARO,FARO Technologies,Faro Technologies,Technology,Scientific & Technical Instruments,
FAST,Fastenal Company,Fastenal,Industrials,Industrial Distribution,
FAT,FAT Brands,FAT Brands,Consumer Cyclical,Restaurants,
FATE,Fate Therapeutics,Fate Therapeutics,Healthcare,Biotechnology,
FATH,Fathom Digital Manufacturing,Fathom Digital Manufacturing,Industrials,Conglomerates,
FBIN,Fortune Brands Innovations,Fortune Brands Innovations,Industrials,Building Products & Equipment,
FBIO,Fortress Biotech,Fortress Biotech,Healthcare,Biotechnology,
FBIZ,First Business Financial Services,First Business Financial Services,Financial Services,Banks,Regional
FBK,FB Financial,FB Financial,Financial Services,Banks,Regional
FBLG,FibroBiologics,FibroBiologics,Healthcare,Biotechnology,
FBMS,The First Bancshares,The First Bancshares,Financial Services,Banks,Regional
FBNC,First Bancorp,First Bancorp,Financial Services,Banks,Regional
FBRT,Franklin BSP Realty Trust,Franklin BSP Realty Trust,Real Estate,REIT,Mortgage
FC,Franklin Covey Co.,Franklin Covey,Consumer Defensive,Education & Training Services,
FCEL,FuelCell Energy,FuelCell Energy,Industrials,Electrical Equipment & Parts,
FCF,First Commonwealth Financial,First Commonwealth Financial Corp,Financial Services,Banks,Regional
FCFS,FirstCash Holdings,FirstCash,Financial Services,Credit Services,
FCN,FTI Consulting,FTI Consulting,Industrials,Consulting Services,
FCNCA,First Citizens BancShares,First Citizens BancShares,Financial Services,Banks,Regional
FCPT,Four Corners Property Trust,Four Corners Property Trust,Real Estate,REIT,Retail
FCUV,Focus Universal,Focus Universal,Technology,Scientific & Technical Instruments,
FCX,Freeport-McMoRan,Freeport-McMoRan,Basic Materials,Copper,
FDMT,4D Molecular Therapeutics,4D Molecular Therapeutics,Healthcare,Biotechnology,
FDS,FactSet Research Systems,FactSet,Financial Services,Financial Data & Stock Exchanges,
FDX,FedEx,FedEx,Industrials,Integrated Freight & Logistics,
FE,FirstEnergy,FirstEnergy,Utilities,Utilities,Regulated Electric
FEAM,5E Advanced Materials,5E Advanced Materials,Basic Materials,Specialty Chemicals,
FEIM,Frequency Electronics,Frequency Electronics,Technology,Communication Equipment,
FELE,Franklin Electric Co.,Franklin Electric,Industrials,Specialty Industrial Machinery,
FEMY,Femasys,Femasys,Healthcare,Medical Instruments & Supplies,
FET,Forum Energy Technologies,Forum Energy Technologies,Energy,Oil & Gas Equipment & Services,
FF,FutureFuel,FutureFuel,Basic Materials,Specialty Chemicals,
FFBC,First Financial Bancorp.,First Financial Bank,Financial Services,Banks,Regional
FFIC,Flushing Financial,Flushing Financial Corp,Financial Services,Banks,Regional
FFIE,Faraday Future Intelligent Electric,Faraday Future,Consumer Cyclical,Auto Manufacturers,
FFIN,First Financial Bankshares,First Financial Bankshares,Financial Services,Banks,Regional
FFIV,F5,F5 Networks,Technology,Software,Infrastructure
FFNTF,4Front Ventures,4Front Ventures,Healthcare,Drug Manufacturers,Specialty & Generic
FFWM,First Foundation,First Foundation,Financial Services,Banks,Regional
FGBI,First Guaranty Bancshares,First Guaranty Bancshares,Financial Services,Banks,Regional
FGEN,FibroGen,FibroGen,Healthcare,Biotechnology,
FGI,FGI Industries,FGI Industries,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
FHB,First Hawaiian,First Hawaiian Bank,Financial Services,Banks,Regional
FHI,Federated Hermes,Federated Hermes,Financial Services,Asset Management,
FHN,First Horizon,First Horizon National,Financial Services,Banks,Regional
FHTX,Foghorn Therapeutics,Foghorn Therapeutics,Healthcare,Biotechnology,
FI,Fiserv,Fiserv,Technology,Information Technology Services,
FIBK,First Interstate BancSystem,First Interstate BancSystem,Financial Services,Banks,Regional
FICO,Fair Isaac,FICO,Technology,Software,Application
FIGS,FIGS,FIGS,Consumer Cyclical,Apparel Manufacturing,
FINN,First National of Nebraska,First National of Nebraska,Financial Services,Banks,Regional
FINW,FinWise Bancorp,FinWise Bancorp,Financial Services,Banks,Regional
FIS,Fidelity National Information Services,Fidelity,Technology,Information Technology Services,
FISI,Financial Institutions,Financial Institutions,Financial Services,Banks,Regional
FITB,Fifth Third Bancorp,Fifth Third Bank,Financial Services,Banks,Regional
FIVE,Five Below,Five Below,Consumer Cyclical,Specialty Retail,
FIVN,Five9,Five9,Technology,Software,Infrastructure
FIX,Comfort Systems USA,Comfort Systems,Industrials,Engineering & Construction,
FIZZ,National Beverage,National Beverage,Consumer Defensive,Beverages,Non - Alcoholic
FL,Foot Locker,Foot Locker,Consumer Cyclical,Apparel Retail,
FLGT,Fulgent Genetics,Fulgent Genetics,Healthcare,Diagnostics & Research,
FLL,Full House Resorts,Full House Resorts,Consumer Cyclical,Resorts & Casinos,
FLNC,Fluence Energy,Fluence Energy,Utilities,Utilities,Renewable
FLNT,Fluent,Fluent,Communication Services,Advertising Agencies,
FLO,Flowers Foods,Flowers Foods,Consumer Defensive,Packaged Foods,
FLR,Fluor,Fluor Corporation,Industrials,Engineering & Construction,
FLS,Flowserve,Flowserve,Industrials,Specialty Industrial Machinery,
FLUX,Flux Power Holdings,Flux Power,Industrials,Electrical Equipment & Parts,
FLWS,1-800-FLOWERS.COM,1-800-Flowers,Consumer Cyclical,Specialty Retail,
FLXS,Flexsteel Industries,Flexsteel Industries,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
FLYE,Fly-E Group,Fly-E Group,Consumer Cyclical,Auto Manufacturers,
FLYW,Flywire,Flywire,Technology,Software,Infrastructure
FLYX,flyExclusive,flyExclusive,Industrials,Airlines,
FMAO,Farmers & Merchants Bancorp,Farmers &amp; Merchants Bancorp,Financial Services,Banks,Regional
FMBH,First Mid Bancshares,First Mid-Illinois Bancshares,Financial Services,Banks,Regional
FMC,FMC,FMC,Basic Materials,Agricultural Inputs,
FMCCT,Federal Home Loan Mortgage,Freddie Mac,Financial Services,Mortgage Finance,
FNA,Paragon 28,Paragon 28,Healthcare,Medical Devices,
FNB,F.N.B.,F.N.B. Corporation,Financial Services,Banks,Regional
FND,Floor & Decor Holdings,Floor &amp; Decor,Consumer Cyclical,Home Improvement Retail,
FNF,Fidelity National Financial,Fidelity National Financial,Financial Services,Insurance,Specialty
FNGR,FingerMotion,FingerMotion,Communication Services,Telecom Services,
FNKO,Funko,Funko,Consumer Cyclical,Leisure,
FNLC,The First Bancorp,First Bancorp,Financial Services,Banks,Regional
FNMAL,Federal National Mortgage Association,Fannie Mae,Financial Services,Mortgage Finance,
FNWB,First Northwest Bancorp,First Northwest Bancorp,Financial Services,Banks,Regional
FOLD,Amicus Therapeutics,Amicus Therapeutics,Healthcare,Biotechnology,
FONR,FONAR,Fonar Corporation,Healthcare,Diagnostics & Research,
FOR,Forestar Group,Forestar Group,Real Estate,Real Estate,Development
FORA,Forian,Forian,Healthcare,Health Information Services,
FORM,FormFactor,FormFactor,Technology,Semiconductors,
FORR,Forrester Research,Forrester Research,Industrials,Consulting Services,
FOSL,Fossil Group,Fossil Group,Consumer Cyclical,Footwear & Accessories,
FOUR,Shift4 Payments,Shift4 Payments,Technology,Software,Infrastructure
FOX,Fox,Fox Corporation,Communication Services,Entertainment,
FOXF,Fox Factory Holding,Fox Factory Holding,Consumer Cyclical,Auto Parts,
FPI,Farmland Partners,Farmland Partners,Real Estate,REIT,Specialty
FR,First Industrial Realty Trust,First Industrial Realty Trust,Real Estate,REIT,Industrial
FRBK,Republic First Bancorp,Republic First Bancorp,Financial Services,Banks,Regional
FRD,Friedman Industries Incorporated,Friedman Industries,Basic Materials,Steel,
FREE,Whole Earth Brands,Whole Earth Brands,Consumer Defensive,Packaged Foods,
FRGE,Forge Global Holdings,Forge Global,Technology,Software,Application
FRGT,Freight Technologies,Fr8Tech (Freight Technologies),Technology,Software,Application
FRME,First Merchants,First Merchants Corporation,Financial Services,Banks,Regional
FROG,JFrog,Jfrog,Technology,Software,Application
FRPH,FRP Holdings,FRP Holdings,Real Estate,Real Estate Services,
FRPT,Freshpet,Freshpet,Consumer Defensive,Packaged Foods,
FRSH,Freshworks,Freshworks,Technology,Software,Application
FRST,Primis Financial,Primis Financial,Financial Services,Banks,Regional
FRT,Federal Realty Investment Trust,Federal Realty Investment Trust,Real Estate,REIT,Retail
FRZA,Forza X1,Forza X1,Consumer Cyclical,Recreational Vehicles,
FRZT,Freeze Tag,Freeze Tag,Communication Services,Electronic Gaming & Multimedia,
FSBC,Five Star Bancorp,Five Star Bancorp,Financial Services,Banks,Regional
FSK,FS KKR Capital,FS KKR Capital,Financial Services,Asset Management,
FSLR,First Solar,First Solar,Technology,Solar,
FSLY,Fastly,Fastly,Technology,Software,Application
FSP,Franklin Street Properties,Franklin Street Properties,Real Estate,REIT,Office
FSS,Federal Signal,Federal Signal,Industrials,Pollution & Treatment Controls,
FSTR,L.B. Foster Company,L.B. Foster,Industrials,Railroads,
FTAI,FTAI Aviation,FTAI Aviation,Industrials,Rental & Leasing Services,
FTDR,Frontdoor,Frontdoor,Consumer Cyclical,Personal Services,
FTK,Flotek Industries,Flotek Industries,Energy,Oil & Gas Equipment & Services,
FTNT,Fortinet,Fortinet,Technology,Software,Infrastructure
FTRE,Fortrea Holdings,Fortrea,Healthcare,Biotechnology,
FTV,Fortive,Fortive,Technology,Scientific & Technical Instruments,
FUBO,fuboTV,fuboTV,Communication Services,Broadcasting,
FUL,H.B. Fuller Company,H.B. Fuller,Basic Materials,Specialty Chemicals,
FULC,Fulcrum Therapeutics,Fulcrum Therapeutics,Healthcare,Biotechnology,
FULT,Fulton Financial,Fulton Financial,Financial Services,Banks,Regional
FUN,Six Flags Entertainment,Cedar Fair,Consumer Cyclical,Leisure,
FUV,Arcimoto,Arcimoto,Consumer Cyclical,Recreational Vehicles,
FWONK,Formula One Group,Formula One Group,Communication Services,Entertainment,
FWRD,Forward Air,Forward Air,Industrials,Integrated Freight & Logistics,
FWRG,First Watch Restaurant Group,First Watch Restaurant,Consumer Cyclical,Restaurants,
FXLV,F45 Training Holdings,F45 Training,Consumer Cyclical,Leisure,
FYBR,Frontier Communications Parent,Frontier Communications,Communication Services,Telecom Services,
GABC,German American Bancorp,German American Bancorp,Financial Services,Banks,Regional
GAIA,Gaia,Gaia,Communication Services,Entertainment,
GAIN,Gladstone Investment,Gladstone Investment,Financial Services,Asset Management,
GALT,Galectin Therapeutics,Galectin Therapeutics,Healthcare,Biotechnology,
GAMI,GAMCO Investors,GAMCO Investors,Financial Services,Asset Management,
GATO,Gatos Silver,Gatos Silver,Basic Materials,Other Precious Metals & Mining,
GATX,GATX,GATX,Industrials,Rental & Leasing Services,
GAUZ,Gauzy,Gauzy,Industrials,Aerospace & Defense,
GBCI,Glacier Bancorp,Glacier Bancorp,Financial Services,Banks,Regional
GBDC,Golub Capital BDC,Golub Capital,Financial Services,Asset Management,
GBIO,Generation Bio Co.,Generation Bio,Healthcare,Biotechnology,
GBTC,Grayscale Bitcoin Trust ETF (BTC),Grayscale Bitcoin Trust,,,
GBTG,Global Business Travel Group,Global Business Travel Group,Technology,Software,Application
GBX,The Greenbrier Companies,The Greenbrier Companies,Industrials,Railroads,
GCBC,Greene County Bancorp,Greene County Bancorp,Financial Services,Banks,Regional
GCI,Gannett Co.,Gannett,Communication Services,Publishing,
GCMG,GCM Grosvenor,Grosvenor Capital Management,Financial Services,Asset Management,
GCO,Genesco,Genesco,Consumer Cyclical,Apparel Retail,
GCTS,GCT Semiconductor Holding,GCT Semiconductor,Technology,Semiconductors,
GD,General Dynamics,General Dynamics,Industrials,Aerospace & Defense,
GDDY,GoDaddy,GoDaddy,Technology,Software,Infrastructure
GDEN,Golden Entertainment,Golden Entertainment,Consumer Cyclical,Resorts & Casinos,
GDOT,Green Dot,Green Dot,Financial Services,Credit Services,
GDRX,GoodRx Holdings,GoodRx,Healthcare,Health Information Services,
GDYN,Grid Dynamics Holdings,Grid Dynamics,Technology,Information Technology Services,
GE,GE Aerospace,General Electric,Industrials,Aerospace & Defense,
GECC,Great Elm Capital,Great Elm Capital,Financial Services,Asset Management,
GEF,Greif,Greif,Consumer Cyclical,Packaging & Containers,
GEG,Great Elm Group,Great Elm Group,Financial Services,Asset Management,
GEHC,GE HealthCare Technologies,GE HealthCare Technologies,Healthcare,Health Information Services,
GEL,Genesis Energy L.P.,Genesis Energy  L.P.,Energy,Oil & Gas Midstream,
GEN,Gen Digital,Gen Digital,Technology,Software,Infrastructure
GENC,Gencor Industries,Gencor Industries,Industrials,Farm & Heavy Construction Machinery,
GENK,GEN Restaurant Group,GEN Restaurant Group,Consumer Cyclical,Restaurants,
GEO,The GEO Group,Geo Group,Industrials,Security & Protection Services,
GEOS,Geospace Technologies,Geospace Technologies,Energy,Oil & Gas Equipment & Services,
GERN,Geron,Geron,Healthcare,Biotechnology,
GES,Guess?,Guess,Consumer Cyclical,Apparel Retail,
GETY,Getty Images Holdings,Getty Images,Communication Services,Internet Content & Information,
GEV,GE Vernova,GE Vernova,Utilities,Utilities,Renewable
GEVO,Gevo,Gevo,Basic Materials,Specialty Chemicals,
GFF,Griffon,Griffon Corporation,Industrials,Conglomerates,
GFS,GLOBALFOUNDRIES,GlobalFoundries,Technology,Semiconductors,
GGG,Graco,Graco,Industrials,Specialty Industrial Machinery,
GH,Guardant Health,Guardant Health,Healthcare,Diagnostics & Research,
GHC,Graham Holdings Company,Graham Holdings,Consumer Defensive,Education & Training Services,
GHLD,Guild Holdings Company,Guild Mortgage,Financial Services,Mortgage Finance,
GHM,Graham,Graham Corporation,Industrials,Specialty Industrial Machinery,
GIC,Global Industrial Company,Global Industrial Company,Industrials,Industrial Distribution,
GIFI,Gulf Island Fabrication,Gulf Island Fabrication,Industrials,Metal Fabrication,
GIII,G-III Apparel Group,G-III Apparel Group,Consumer Cyclical,Apparel Manufacturing,
GILD,Gilead Sciences,Gilead Sciences,Healthcare,Drug Manufacturers,General
GIS,General Mills,General Mills,Consumer Defensive,Packaged Foods,
GKOS,Glaukos,Glaukos,Healthcare,Medical Devices,
GL,Globe Life,Globe Life,Financial Services,Insurance,Life
GLAD,Gladstone Capital,Gladstone Capital,Financial Services,Asset Management,
GLASF,Glass House Brands,Glass House Brands,Healthcare,Drug Manufacturers,Specialty & Generic
GLDD,Great Lakes Dredge & Dock,Great Lakes Dredge &amp; Dock Corp.,Industrials,Engineering & Construction,
GLP,Global Partners LP,Global Partners LP,Energy,Oil & Gas Midstream,
GLPI,Gaming and Leisure Properties,Gaming and Leisure Properties,Real Estate,REIT,Specialty
GLSI,Greenwich LifeSciences,Greenwich LifeSciences,Healthcare,Biotechnology,
GLT,Glatfelter,Glatfelter,Basic Materials,Paper & Paper Products,
GLUE,Monte Rosa Therapeutics,Monte Rosa Therapeutics,Healthcare,Biotechnology,
GLW,Corning Incorporated,Corning,Technology,Electronic Components,
GLYC,GlycoMimetics,GlycoMimetics,Healthcare,Biotechnology,
GM,General Motors Company,General Motors,Consumer Cyclical,Auto Manufacturers,
GME,GameStop,GameStop,Consumer Cyclical,Specialty Retail,
GMED,Globus Medical,Globus Medical,Healthcare,Medical Devices,
GMGI,Golden Matrix Group,Golden Matrix Group,Communication Services,Electronic Gaming & Multimedia,
GMGT,Gaming Technologies,Gaming Technologies (Gametech),Communication Services,Electronic Gaming & Multimedia,
GMRE,Global Medical REIT,Global Medical REIT,Real Estate,REIT,Healthcare Facilities
GMS,GMS,GMS,Industrials,Building Products & Equipment,
GNE,Genie Energy,Genie Energy,Utilities,Utilities,Regulated Electric
GNK,Genco Shipping & Trading Limited,Genco Shipping &amp; Trading,Industrials,Marine Shipping,
GNL,Global Net Lease,Global Net Lease,Real Estate,REIT,Diversified
GNLN,Greenlane Holdings,Greenlane,Consumer Defensive,Tobacco,
GNLX,Genelux,Genelux,Healthcare,Biotechnology,
GNPX,Genprex,Genprex,Healthcare,Biotechnology,
GNRC,Generac Holdings,Generac Power Systems,Industrials,Specialty Industrial Machinery,
GNSS,Genasys,Genasys,Technology,Scientific & Technical Instruments,
GNTX,Gentex,Gentex,Consumer Cyclical,Auto Parts,
GNTY,Guaranty Bancshares,Guaranty Bancshares,Financial Services,Banks,Regional
GNW,Genworth Financial,Genworth Financial,Financial Services,Insurance,Life
GO,Grocery Outlet Holding,Grocery Outlet,Consumer Defensive,Grocery Stores,
GOCO,GoHealth,GoHealth,Financial Services,Insurance Brokers,
GOEV,Canoo,Canoo,Consumer Cyclical,Auto Manufacturers,
GOGO,Gogo,Gogo Inflight Internet,Communication Services,Telecom Services,
GOLF,Acushnet Holdings,Acushnet Holdings,Consumer Cyclical,Leisure,
GOOD,Gladstone Commercial,Gladstone Commercial,Real Estate,REIT,Diversified
GOOG,Alphabet,Google,Communication Services,Internet Content & Information,
GOSS,Gossamer Bio,Gossamer Bio,Healthcare,Biotechnology,
GPAK,Gamer Pakistan,Gamer Pakistan,Industrials,Specialty Business Services,
GPC,Genuine Parts Company,Genuine Parts Company,Consumer Cyclical,Auto Parts,
GPCR,Structure Therapeutics,Structure Therapeutics,Healthcare,Biotechnology,
GPI,Group 1 Automotive,Group 1 Automotive,Consumer Cyclical,Auto & Truck Dealerships,
GPK,Graphic Packaging Holding Company,Graphic Packaging,Consumer Cyclical,Packaging & Containers,
GPMT,Granite Point Mortgage Trust,Granite Point Mortgage Trust,Real Estate,REIT,Mortgage
