Ticker,Name,OtherName,Sector,Industry,Sub-Industry
EVEX,"Eve Holding, Inc.",Eve Air Mobility,Industrials,Aerospace & Defense,
EVFM,"Evofem Biosciences, Inc.",Evofem Biosciences,Healthcare,Biotechnology,
EVGO,"EVgo, Inc.",EVgo,Consumer Cyclical,Specialty Retail,
EVH,"Evolent Health, Inc.",Evolent Health,Healthcare,Health Information Services,
EVI,"EVI Industries, Inc.",EVI Industries,Industrials,Industrial Distribution,
EVLV,"Evolv Technologies Holdings, Inc.",Evolv Technologies,Industrials,Security & Protection Services,
EVOK,"Evoke Pharma, Inc.",Evoke Pharma,Healthcare,Drug Manufacturers—Specialty & Generic,
EVR,Evercore Inc.,Evercore,Financial Services,Capital Markets,
EVRG,"Evergy, Inc.",Evergy,Utilities,Utilities - Regulated Electric,
EVRI,Everi Holdings Inc.,Everi Holdings,Consumer Cyclical,Gambling,
EVTC,"EVERTEC, Inc.",Evertec,Technology,Software - Infrastructure,
EW,Edwards Lifesciences Corporation,Edwards Lifesciences,Healthcare,Medical Devices,
EWBC,"East West Bancorp, Inc.",East West Bancorp,Financial Services,Banks - Regional,
EXAS,Exact Sciences Corporation,Exact Sciences,Healthcare,Diagnostics & Research,
EXC,Exelon Corporation,Exelon Corporation,Utilities,Utilities - Regulated Electric,
EXEL,"Exelixis, Inc.",Exelixis,Healthcare,Biotechnology,
EXFY,"Expensify, Inc.",Expensify,Technology,Software—Application,
EXLS,"ExlService Holdings, Inc.",EXL Service,Technology,Information Technology Services,
EXP,Eagle Materials Inc.,Eagle Materials,Basic Materials,Building Materials,
EXPD,"Expeditors International of Washington, Inc.",Expeditors,Industrials,Integrated Freight & Logistics,
EXPE,"Expedia Group, Inc.",Expedia Group,Consumer Cyclical,Travel Services,
EXPI,"eXp World Holdings, Inc.",eXp World Holdings,Real Estate,Real Estate Services,
EXPO,"Exponent, Inc.",Exponent,Industrials,Engineering & Construction,
EXR,Extra Space Storage Inc.,Extra Space Storage,Real Estate,REIT - Industrial,
EXTR,"Extreme Networks, Inc.",Extreme Networks,Technology,Communication Equipment,
EYE,"National Vision Holdings, Inc.",National Vision Holdings,Consumer Cyclical,Specialty Retail,
EYEN,"Eyenovia, Inc.",Eyenovia,Healthcare,Biotechnology,
EYPT,"EyePoint Pharmaceuticals, Inc.",EyePoint Pharmaceuticals,Healthcare,Biotechnology,
EZPW,"EZCORP, Inc.",EZCorp,Financial Services,Credit Services,
F,Ford Motor Company,Ford,Consumer Cyclical,Auto Manufacturers,
FA,First Advantage Corporation,First Advantage,Industrials,Specialty Business Services,
FAF,First American Financial Corporation,First American,Financial Services,Insurance - Specialty,
FANG,"Diamondback Energy, Inc.",Diamondback Energy,Energy,Oil & Gas E&P,
FARM,Farmer Bros. Co.,Farmer Brothers,Consumer Defensive,Packaged Foods,
FARO,"FARO Technologies, Inc.",Faro Technologies,Technology,Scientific & Technical Instruments,
FAST,Fastenal Company,Fastenal,Industrials,Industrial Distribution,
FAT,FAT Brands Inc.,FAT Brands,Consumer Cyclical,Restaurants,
FATE,"Fate Therapeutics, Inc.",Fate Therapeutics,Healthcare,Biotechnology,
FATH,Fathom Digital Manufacturing Corporation,Fathom Digital Manufacturing,Industrials,Conglomerates,
FBIN,"Fortune Brands Innovations, Inc.",Fortune Brands Innovations,Industrials,Building Products & Equipment,
FBIO,"Fortress Biotech, Inc.",Fortress Biotech,Healthcare,Biotechnology,
FBIZ,"First Business Financial Services, Inc.",First Business Financial Services,Financial Services,Banks—Regional,
FBK,FB Financial Corporation,FB Financial,Financial Services,Banks - Regional,
FBLG,"FibroBiologics, Inc.",FibroBiologics,Healthcare,Biotechnology,
FBMS,"The First Bancshares, Inc.",The First Bancshares,Financial Services,Banks - Regional,
FBNC,First Bancorp,First Bancorp,Financial Services,Banks - Regional,
FBRT,"Franklin BSP Realty Trust, Inc.",Franklin BSP Realty Trust,Real Estate,REIT - Mortgage,
FC,Franklin Covey Co.,Franklin Covey,Consumer Defensive,Education & Training Services,
FCEL,"FuelCell Energy, Inc.",FuelCell Energy,Industrials,Electrical Equipment & Parts,
FCF,First Commonwealth Financial Corporation,First Commonwealth Financial Corp,Financial Services,Banks - Regional,
FCFS,"FirstCash Holdings, Inc.",FirstCash,Financial Services,Credit Services,
FCN,"FTI Consulting, Inc.",FTI Consulting,Industrials,Consulting Services,
FCNCA,"First Citizens BancShares, Inc.",First Citizens BancShares,Financial Services,Banks - Regional,
FCPT,"Four Corners Property Trust, Inc.",Four Corners Property Trust,Real Estate,REIT - Retail,
FCUV,Focus Universal Inc.,Focus Universal,Technology,Scientific & Technical Instruments,
FCX,Freeport-McMoRan Inc.,Freeport-McMoRan,Basic Materials,Copper,
FDMT,"4D Molecular Therapeutics, Inc.",4D Molecular Therapeutics,Healthcare,Biotechnology,
FDS,FactSet Research Systems Inc.,FactSet,Financial Services,Financial Data & Stock Exchanges,
FDX,FedEx Corporation,FedEx,Industrials,Integrated Freight & Logistics,
FE,FirstEnergy Corp.,FirstEnergy,Utilities,Utilities - Regulated Electric,
FEAM,"5E Advanced Materials, Inc.",5E Advanced Materials,Basic Materials,Specialty Chemicals,
FEIM,"Frequency Electronics, Inc.",Frequency Electronics,Technology,Communication Equipment,
FELE,"Franklin Electric Co., Inc.",Franklin Electric,Industrials,Specialty Industrial Machinery,
FEMY,Femasys Inc.,Femasys,Healthcare,Medical Instruments & Supplies,
FET,"Forum Energy Technologies, Inc.",Forum Energy Technologies,Energy,Oil & Gas Equipment & Services,
FF,FutureFuel Corp.,FutureFuel,Basic Materials,Specialty Chemicals,
FFBC,First Financial Bancorp.,First Financial Bank,Financial Services,Banks - Regional,
FFIC,Flushing Financial Corporation,Flushing Financial Corp,Financial Services,Banks—Regional,
FFIE,Faraday Future Intelligent Electric Inc.,Faraday Future,Consumer Cyclical,Auto Manufacturers,
FFIN,"First Financial Bankshares, Inc.",First Financial Bankshares,Financial Services,Banks - Regional,
FFIV,"F5, Inc.",F5 Networks,Technology,Software - Infrastructure,
FFNTF,4Front Ventures Corp.,4Front Ventures,Healthcare,Drug Manufacturers—Specialty & Generic,
FFWM,First Foundation Inc.,First Foundation,Financial Services,Banks—Regional,
FGBI,"First Guaranty Bancshares, Inc.",First Guaranty Bancshares,Financial Services,Banks—Regional,
FGEN,"FibroGen, Inc.",FibroGen,Healthcare,Biotechnology,
FGI,FGI Industries Ltd.,FGI Industries,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
FHB,"First Hawaiian, Inc.",First Hawaiian Bank,Financial Services,Banks - Regional,
FHI,"Federated Hermes, Inc.",Federated Hermes,Financial Services,Asset Management,
FHN,First Horizon Corporation,First Horizon National,Financial Services,Banks - Regional,
FHTX,Foghorn Therapeutics Inc.,Foghorn Therapeutics,Healthcare,Biotechnology,
FI,"Fiserv, Inc.",Fiserv,Technology,Information Technology Services,
FIBK,"First Interstate BancSystem, Inc.",First Interstate BancSystem,Financial Services,Banks - Regional,
FICO,Fair Isaac Corporation,FICO,Technology,Software - Application,
FIGS,"FIGS, Inc.",FIGS,Consumer Cyclical,Apparel Manufacturing,
FINN,"First National of Nebraska, Inc.",First National of Nebraska,Financial Services,Banks - Regional,
FINW,FinWise Bancorp,FinWise Bancorp,Financial Services,Banks—Regional,
FIS,"Fidelity National Information Services, Inc.",Fidelity National Information Services,Technology,Information Technology Services,
FISI,"Financial Institutions, Inc.",Financial Institutions,Financial Services,Banks—Regional,
FITB,Fifth Third Bancorp,Fifth Third Bank,Financial Services,Banks - Regional,
FIVE,"Five Below, Inc.",Five Below,Consumer Cyclical,Specialty Retail,
FIVN,"Five9, Inc.",Five9,Technology,Software - Infrastructure,
FIX,"Comfort Systems USA, Inc.",Comfort Systems,Industrials,Engineering & Construction,
FIZZ,National Beverage Corp.,National Beverage,Consumer Defensive,Beverages - Non-Alcoholic,
FL,"Foot Locker, Inc.",Foot Locker,Consumer Cyclical,Apparel Retail,
FLGT,"Fulgent Genetics, Inc.",Fulgent Genetics,Healthcare,Diagnostics & Research,
FLL,"Full House Resorts, Inc.",Full House Resorts,Consumer Cyclical,Resorts & Casinos,
FLNC,"Fluence Energy, Inc.",Fluence Energy,Utilities,Utilities - Renewable,
FLNT,"Fluent, Inc.",Fluent,Communication Services,Advertising Agencies,
FLO,"Flowers Foods, Inc.",Flowers Foods,Consumer Defensive,Packaged Foods,
FLR,Fluor Corporation,Fluor Corporation,Industrials,Engineering & Construction,
FLS,Flowserve Corporation,Flowserve,Industrials,Specialty Industrial Machinery,
FLUX,"Flux Power Holdings, Inc.",Flux Power,Industrials,Electrical Equipment & Parts,
FLWS,"1-800-FLOWERS.COM, Inc.",1-800-Flowers,Consumer Cyclical,Specialty Retail,
FLXS,"Flexsteel Industries, Inc.",Flexsteel Industries,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
FLYE,"Fly-E Group, Inc.",Fly-E Group,Consumer Cyclical,Auto Manufacturers,
FLYW,Flywire Corporation,Flywire,Technology,Software - Infrastructure,
FLYX,"flyExclusive, Inc.",flyExclusive,Industrials,Airlines,
FMAO,"Farmers & Merchants Bancorp, Inc.",Farmers &amp; Merchants Bancorp,Financial Services,Banks—Regional,
FMBH,"First Mid Bancshares, Inc.",First Mid-Illinois Bancshares,Financial Services,Banks - Regional,
FMC,FMC Corporation,FMC,Basic Materials,Agricultural Inputs,
FMCCT,Federal Home Loan Mortgage Corporation,Freddie Mac,Financial Services,Mortgage Finance,
FNA,"Paragon 28, Inc.",Paragon 28,Healthcare,Medical Devices,
FNB,F.N.B. Corporation,F.N.B. Corporation,Financial Services,Banks - Regional,
FND,"Floor & Decor Holdings, Inc.",Floor &amp; Decor,Consumer Cyclical,Home Improvement Retail,
FNF,"Fidelity National Financial, Inc.",Fidelity National Financial,Financial Services,Insurance - Specialty,
FNGR,"FingerMotion, Inc.",FingerMotion,Communication Services,Telecom Services,
FNKO,"Funko, Inc.",Funko,Consumer Cyclical,Leisure,
FNLC,"The First Bancorp, Inc.",First Bancorp,Financial Services,Banks—Regional,
FNMAL,Federal National Mortgage Association,Fannie Mae,Financial Services,Mortgage Finance,
FNWB,First Northwest Bancorp,First Northwest Bancorp,Financial Services,Banks—Regional,
FOLD,"Amicus Therapeutics, Inc.",Amicus Therapeutics,Healthcare,Biotechnology,
FONR,FONAR Corporation,Fonar Corporation,Healthcare,Diagnostics & Research,
FOR,Forestar Group Inc.,Forestar Group,Real Estate,Real Estate - Development,
FORA,Forian Inc.,Forian,Healthcare,Health Information Services,
FORM,"FormFactor, Inc.",FormFactor,Technology,Semiconductors,
FORR,"Forrester Research, Inc.",Forrester Research,Industrials,Consulting Services,
FOSL,"Fossil Group, Inc.",Fossil Group,Consumer Cyclical,Footwear & Accessories,
FOUR,"Shift4 Payments, Inc.",Shift4 Payments,Technology,Software - Infrastructure,
FOX,Fox Corporation,Fox Corporation,Communication Services,Entertainment,
FOXF,Fox Factory Holding Corp.,Fox Factory Holding,Consumer Cyclical,Auto Parts,
FPI,Farmland Partners Inc.,Farmland Partners,Real Estate,REIT - Specialty,
FR,"First Industrial Realty Trust, Inc.",First Industrial Realty Trust,Real Estate,REIT - Industrial,
FRBK,"Republic First Bancorp, Inc.",Republic First Bancorp,Financial Services,Banks—Regional,
FRD,"Friedman Industries, Incorporated",Friedman Industries,Basic Materials,Steel,
FREE,"Whole Earth Brands, Inc.",Whole Earth Brands,Consumer Defensive,Packaged Foods,
FRGE,"Forge Global Holdings, Inc.",Forge Global,Technology,Software—Application,
FRGT,"Freight Technologies, Inc.",Fr8Tech (Freight Technologies),Technology,Software—Application,
FRME,First Merchants Corporation,First Merchants Corporation,Financial Services,Banks - Regional,
FROG,JFrog Ltd.,Jfrog,Technology,Software - Application,
FRPH,"FRP Holdings, Inc.",FRP Holdings,Real Estate,Real Estate Services,
FRPT,"Freshpet, Inc.",Freshpet,Consumer Defensive,Packaged Foods,
FRSH,Freshworks Inc.,Freshworks,Technology,Software - Application,
FRST,Primis Financial Corp.,Primis Financial,Financial Services,Banks—Regional,
FRT,Federal Realty Investment Trust,Federal Realty Investment Trust,Real Estate,REIT - Retail,
FRZA,"Forza X1, Inc.",Forza X1,Consumer Cyclical,Recreational Vehicles,
FRZT,"Freeze Tag, Inc.",Freeze Tag,Communication Services,Electronic Gaming & Multimedia,
FSBC,Five Star Bancorp,Five Star Bancorp,Financial Services,Banks - Regional,
FSK,FS KKR Capital Corp.,FS KKR Capital,Financial Services,Asset Management,
FSLR,"First Solar, Inc.",First Solar,Technology,Solar,
FSLY,"Fastly, Inc.",Fastly,Technology,Software - Application,
FSP,Franklin Street Properties Corp.,Franklin Street Properties,Real Estate,REIT—Office,
FSS,Federal Signal Corporation,Federal Signal,Industrials,Pollution & Treatment Controls,
FSTR,L.B. Foster Company,L.B. Foster,Industrials,Railroads,
FTAI,FTAI Aviation Ltd.,FTAI Aviation,Industrials,Rental & Leasing Services,
FTDR,"Frontdoor, Inc.",Frontdoor,Consumer Cyclical,Personal Services,
FTK,"Flotek Industries, Inc.",Flotek Industries,Energy,Oil & Gas Equipment & Services,
FTNT,"Fortinet, Inc.",Fortinet,Technology,Software - Infrastructure,
FTRE,Fortrea Holdings Inc.,Fortrea,Healthcare,Biotechnology,
FTV,Fortive Corporation,Fortive,Technology,Scientific & Technical Instruments,
FUBO,fuboTV Inc.,fuboTV,Communication Services,Broadcasting,
FUL,H.B. Fuller Company,H.B. Fuller,Basic Materials,Specialty Chemicals,
FULC,"Fulcrum Therapeutics, Inc.",Fulcrum Therapeutics,Healthcare,Biotechnology,
FULT,Fulton Financial Corporation,Fulton Financial,Financial Services,Banks - Regional,
FUN,Six Flags Entertainment Corporation,Cedar Fair,Consumer Cyclical,Leisure,
FUV,"Arcimoto, Inc.",Arcimoto,Consumer Cyclical,Recreational Vehicles,
FWONK,Formula One Group,Formula One Group,Communication Services,Entertainment,
FWRD,Forward Air Corporation,Forward Air,Industrials,Integrated Freight & Logistics,
FWRG,"First Watch Restaurant Group, Inc.",First Watch Restaurant,Consumer Cyclical,Restaurants,
FXLV,F45 Training Holdings Inc.,F45 Training,Consumer Cyclical,Leisure,
FYBR,"Frontier Communications Parent, Inc.",Frontier Communications,Communication Services,Telecom Services,
GABC,"German American Bancorp, Inc.",German American Bancorp,Financial Services,Banks - Regional,
GAIA,"Gaia, Inc.",Gaia,Communication Services,Entertainment,
GAIN,Gladstone Investment Corporation,Gladstone Investment,Financial Services,Asset Management,
GALT,Galectin Therapeutics Inc.,Galectin Therapeutics,Healthcare,Biotechnology,
GAMI,"GAMCO Investors, Inc.",GAMCO Investors,Financial Services,Asset Management,
GATO,"Gatos Silver, Inc.",Gatos Silver,Basic Materials,Other Precious Metals & Mining,
GATX,GATX Corporation,GATX,Industrials,Rental & Leasing Services,
GAUZ,Gauzy Ltd.,Gauzy,Industrials,Aerospace & Defense,
GBCI,"Glacier Bancorp, Inc.",Glacier Bancorp,Financial Services,Banks - Regional,
GBDC,"Golub Capital BDC, Inc.",Golub Capital,Financial Services,Asset Management,
GBIO,Generation Bio Co.,Generation Bio,Healthcare,Biotechnology,
GBTC,Grayscale Bitcoin Trust ETF (BTC),Grayscale Bitcoin Trust,,,
GBTG,"Global Business Travel Group, Inc.",Global Business Travel Group,Technology,Software - Application,
GBX,"The Greenbrier Companies, Inc.",The Greenbrier Companies,Industrials,Railroads,
GCBC,"Greene County Bancorp, Inc.",Greene County Bancorp,Financial Services,Banks - Regional,
GCI,"Gannett Co., Inc.",Gannett,Communication Services,Publishing,
GCMG,GCM Grosvenor Inc.,Grosvenor Capital Management,Financial Services,Asset Management,
GCO,Genesco Inc.,Genesco,Consumer Cyclical,Apparel Retail,
GCTS,"GCT Semiconductor Holding, Inc.",GCT Semiconductor,Technology,Semiconductors,
GD,General Dynamics Corporation,General Dynamics,Industrials,Aerospace & Defense,
GDDY,GoDaddy Inc.,GoDaddy,Technology,Software - Infrastructure,
GDEN,"Golden Entertainment, Inc.",Golden Entertainment,Consumer Cyclical,Resorts & Casinos,
GDOT,Green Dot Corporation,Green Dot,Financial Services,Credit Services,
GDRX,"GoodRx Holdings, Inc.",GoodRx,Healthcare,Health Information Services,
GDYN,"Grid Dynamics Holdings, Inc.",Grid Dynamics,Technology,Information Technology Services,
GE,GE Aerospace,General Electric,Industrials,Aerospace & Defense,
GECC,Great Elm Capital Corp.,Great Elm Capital,Financial Services,Asset Management,
GEF,"Greif, Inc.",Greif,Consumer Cyclical,Packaging & Containers,
GEG,"Great Elm Group, Inc.",Great Elm Group,Financial Services,Asset Management,
GEHC,GE HealthCare Technologies Inc.,GE HealthCare Technologies,Healthcare,Health Information Services,
GEL,"Genesis Energy, L.P.",Genesis Energy  L.P.,Energy,Oil & Gas Midstream,
GEN,Gen Digital Inc.,Gen Digital,Technology,Software - Infrastructure,
GENC,"Gencor Industries, Inc.",Gencor Industries,Industrials,Farm & Heavy Construction Machinery,
GENK,"GEN Restaurant Group, Inc.",GEN Restaurant Group,Consumer Cyclical,Restaurants,
GEO,"The GEO Group, Inc.",Geo Group,Industrials,Security & Protection Services,
GEOS,Geospace Technologies Corporation,Geospace Technologies,Energy,Oil & Gas Equipment & Services,
GERN,Geron Corporation,Geron,Healthcare,Biotechnology,
GES,"Guess?, Inc.",Guess,Consumer Cyclical,Apparel Retail,
GETY,"Getty Images Holdings, Inc.",Getty Images,Communication Services,Internet Content & Information,
GEV,GE Vernova Inc.,GE Vernova,Utilities,Utilities - Renewable,
GEVO,"Gevo, Inc.",Gevo,Basic Materials,Specialty Chemicals,
GFF,Griffon Corporation,Griffon Corporation,Industrials,Conglomerates,
GFS,GLOBALFOUNDRIES Inc.,GlobalFoundries,Technology,Semiconductors,
GGG,Graco Inc.,Graco,Industrials,Specialty Industrial Machinery,
GH,"Guardant Health, Inc.",Guardant Health,Healthcare,Diagnostics & Research,
GHC,Graham Holdings Company,Graham Holdings,Consumer Defensive,Education & Training Services,
GHLD,Guild Holdings Company,Guild Mortgage,Financial Services,Mortgage Finance,
GHM,Graham Corporation,Graham Corporation,Industrials,Specialty Industrial Machinery,
GIC,Global Industrial Company,Global Industrial Company,Industrials,Industrial Distribution,
GIFI,"Gulf Island Fabrication, Inc.",Gulf Island Fabrication,Industrials,Metal Fabrication,
GIII,"G-III Apparel Group, Ltd.",G-III Apparel Group,Consumer Cyclical,Apparel Manufacturing,
GILD,"Gilead Sciences, Inc.",Gilead Sciences,Healthcare,Drug Manufacturers - General,
GIS,"General Mills, Inc.",General Mills,Consumer Defensive,Packaged Foods,
GKOS,Glaukos Corporation,Glaukos,Healthcare,Medical Devices,
GL,Globe Life Inc.,Globe Life,Financial Services,Insurance - Life,
GLAD,Gladstone Capital Corporation,Gladstone Capital,Financial Services,Asset Management,
GLASF,Glass House Brands Inc.,Glass House Brands,Healthcare,Drug Manufacturers - Specialty & Generic,
GLDD,Great Lakes Dredge & Dock Corporation,Great Lakes Dredge &amp; Dock Corp.,Industrials,Engineering & Construction,
